gold,toxicity,text,pred
Sexiste,0.51980776,"On connaît tous une Aurore Bergé. C’est la moche qui traîne avec des belles et qui compense avec de l’indécence et 1cm de maquillage pour faire illusion jusqu’à 4h du mat’, heure à laquelle lui faire la bise revient à se laver le visage avec un beignet en plein mois d’août.",NO
NonSexiste,0.1883923,Le procès de Georges #Tron renvoyé à une date ultérieure #BalanceTonPorc https://www.humanite.fr/le-proces-de-georges-tron-renvoye-une-date-ulterieure-647405#xtor=RSS-1,NO
Sexiste-reportage,0.17458448,"Le concours @MissFrance cette année a surfé sur la vague de #JohnnyHallyday de la vague #balancetonporc en faisant un clip qui ressemble plus à une pub pour un parfum plus qu’autre chose, reste plus que #dormesson et la boucle est bouclée. Ce concours n’a plus d’être en 2018...",NO
NonSexiste,0.012691722,"#moiaussi je dis : #etmaintenant ? http://plus.lapresse.ca/screens/b5d4730e-d2fc-430c-ba1d-6bca31a4909e%7C_0.html?utm_medium=Twitter&amp,utm_campaign=Internal+Share&amp,utm_content=Screen",NO
NonSexiste,0.11098998,"Un parti politique n'est pas une caserne. Sinon ça nous amène à suivre aveuglément des personnes peu importe leurs idées. J'ai fait la campagne d'Alain Juppé, je ne me voyais pas faire celle de Fillon après ses propos sur l IVG, avec Sens Commun... @lesterriens #SLT pic.twitter.com/SGlU7HV7ll",NO
Sexiste,0.4421347,Une cinglée hystérique (voir sa bannière) bloquée par bcp dont moi ! Se prétend Sarkoziste mais a défendu Macron dès la première heure ! À ce demander si ce n’ait pas une taupe ! pic.twitter.com/KUVwXO5PAD,YES
Sexiste,0.3057765,ce genre de féministe extrémiste par contre ça next https://twitter.com/shakaurie/status/956906845188313088,NO
Sexiste-reportage,0.048099842,"TCHIKAN, un mot à réviser sur un site d'éducation pour le Bac https://digital.playbacpresse.fr/article/qui-surnomme-t-on-les-tchikan-au-japon #TCHIKAN #balancetonporc #Japan #France #フランス #パリ #harcelement #kid #tokyo #KumiSasaki #School #ecole #train #ville #city #problems #Societe",NO
NonSexiste,0.1693855,Scandale #Windrush : où l'on apprend encore une fois que la droite dure a toujours des problèmes avec les #immigrés. Theresa May est directement impliquée. http://www.liberation.fr/planete/2018/04/29/royaume-uni-la-ministre-de-l-interieur-amber-rudd-demissionne_1646685 https://twitter.com/EdChirac/status/990669955401166848 pic.twitter.com/SEfuckMvfl,NO
Sexiste,0.718943,"J'ai pas de modele de femme moi jmen bas les couille, il reste quasiment que des pute dfasson",NO
NonSexiste,0.44933176,"@BirbachRachid théologien intellectuelle imposture charlatan apprend a écrire #balancetonporc pic.twitter.com/TPCgcCoG7l,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage avec des larmes de joie",NO
Sexiste-reportage,0.42129645,"«Hé, t'as un beau cul. T'es mon rayon de soleil du cul de la soirée.» Paris - gare du Nord #payetashnek",NO
NonSexiste,0.18554166,On rappellera au passage que Nicolas Sarkozy a eu besoin d’argent lybien pour battre Ségolène Royal. SÉGOLÈNE ROYAL !,NO
NonSexiste,0.19124292,"Sans vouloir défendre #Darmanin je ne suis pas en marche mais qui sait ce qu'il s'est passé ? Cette femme porte plainte il y a 9 ans et ne se rend pas aux convocations des flics Et maintenant les faits dont elle accusait le ministre se sont aggravés et passent à viol‼️❓❓🤔,Double point d'exclamation,Point d'interrogation décoratif rouge,Point d'interrogation décoratif rouge,Visage songeur",YES
NonSexiste,0.049584184,"pour celles qui dénoncent bizz.+sans raison valables ce mv, sachez qu'un barrage n'endigue pas la force de l'eau, il la contrôle simplement... #moiaussi",NO
NonSexiste,0.039226998,"Selon Kate Kroeger, une véritable approche féministe doit remettre en question le statu quo. #FemmesEtPouvoir #shifting the power @MATCHIntFund pic.twitter.com/SVhZ3TORef",NO
Sexiste-reportage,0.021785567,Un peu extrême mais que ça serve de leçon #HDR #PayeTaShnek https://twitter.com/parismatch/status/809726619476721664,NO
NonSexiste,0.0034085442,Travail a domicile: Nutrition : quelle eau boire lorsqu’on est enceinte ? http://travail-internet-domicile.net/nutrition-quelle-eau-boire-lorsquon-est-enceinte/,NO
NonSexiste,0.3389984,"Si #Jeremstar chialait au téléphone de c8 c'est surtout parce qu'à force que les gens fouillent dans sa vie, il devait avoir peur qu'on trouve des trucs encore plus pire que ce qu'on vient de découvrir. #JeremstarGate #BalanceTonPorc",NO
Sexiste-reportage,0.044141594,#EnsembleContreLeSexisme : pour que les Hommes et les Femmes paient le même prix la carte de pêche.,NO
NonSexiste,0.4014846,"C'est horrible de se dire que (casi) toutes les filles peuvent écrire sur ce hashtag... #BalanceTonPorc😞,Visage déçu",NO
Sexiste-reportage,0.3281604,"Des PDGs de grandes entreprises gagnent le salaire annuel moyen d’un employé en une journée. Le reste du temps, ils se tournent les pouces ou....tripottent la secrétaire. Je dis ça Juste Pour Rire.... #agressions #moiaussi #sexe pic.twitter.com/1Cyspw6cMT",YES
Sexiste-reportage,0.09915545,"Réflexions #moiaussi Pour certaines personnes ce fut une prise de conscience, pour d’autres une peur immense d’être dénoncé. Quand on travaille depuis longtemps en matière d’agression sexuelle faite aux femmes on sait que ce n’est que la pointe de l’iceberg. @CalacsOttawa",NO
NonSexiste,0.057748068,La plainte de @laurentwauquiez a du se perdre avec celle de @FrancoisFillon http://po.st/bobc9S,NO
NonSexiste,0.081625134,#Sexisme : on est allé voir comment ça se passe pour les femmes qui travaillent dans des univers virils https://goo.gl/6ovEwZ #Bordeaux,NO
Sexiste,0.034984488,"Bonjour @Decathlon Pourquoi le Rose serait plus cher que le bleu ? 2 combinaisons ski enfant, même produit, couleur différente. Je demande à la caisse pourquoi 19,99 la turquoise et 24,99 la rose. Réponse : la couleur ! Cc @MarleneSchiappa c’est pas du sexisme ça ? pic.twitter.com/vgUMAxqo7N",YES
NonSexiste,0.38811707,"Oui car arriviste, opportuniste, sans scrupule, intrigante, carriériste, parvenue etc. #AuroreBergé. https://twitter.com/goldodu13/status/966030747856457735",NO
NonSexiste,0.008607753,Trop gentille cette fille. #Ironie,NO
Sexiste,0.61223894,jv vous raconter une petite histoire que jai vécu avec une meuf pour vous montrer a quel point certaines femmes sont conne et mauvaise,NO
NonSexiste,0.030506283,#CatherineDeneuve et le ras-le-bol #moiaussi #Québec http://canada.trendolizer.com/2018/01/catherine-deneuve-et-le-ras-le-bol-moiaussi.html pic.twitter.com/TbK4TZnyh8,NO
NonSexiste,0.045131154,L'importante campagne sur les violences sexuelles vécues par les femmes locataires se poursuit et le musée éphémère du #CÉAF était de passage à #Granby hier https://www.granbyexpress.com/violence-sexuelle-chez-femmes-locataires-lart-engage-denoncer-grace-musee-ephemere/ #moiaussi,NO
NonSexiste,0.03192045,"Olivier Falorni (DVG), qui avait défait Ségolène Royal en 2012 dans la 1e circo de Charente-Maritime, est réélu. http://www.lemonde.fr/data/1re-circonscription-de-la-charente-maritime-01701/elections/legislatives-2017/ pic.twitter.com/AJMXITJz7J",NO
NonSexiste,0.036162965,Le prénom de tes futur gosse ? — Theophilia pour une fille et Jayces pour un garçon https://curiouscat.me/Jsshmr/post/300125623?1516958972,NO
NonSexiste,0.036162965,Il n'a pas été condamné en Italie à 9 ans de prison pour viol en réunion ?,NO
NonSexiste,0.036870047,"J'sais pas si les Américaines ont exclu les hommes de leur revendications, comme l'a fait le mouvement #EtMaintenant ??... #polqc #MoiAussi #tlmep",NO
NonSexiste,0.06896287,Apprendre que une fille que tu déteste viens à ta prépa #commentavoirlesourire #ironie,NO
Sexiste-reportage,0.18174082,@MarleneSchiappa techniquement #50NuancesDeGrey c un film qui mérite un #balancetonporc,NO
NonSexiste,0.09741997,"Il est utilisé comme un instrument de contrôle politique, de terrorisme et de purification ethnique. Devant l’OTAN, Angelina Jolie dénonce le viol comme arme de guerre. pic.twitter.com/lClLYZrR4X",NO
Sexiste-reportage,0.17631748,ca m’fait trop golri sur wanted quand les mecs essaient de parler feminisme et egalité des sexes quand ca fait 3h qu’ils accusent une femme de mentir. ptdrrrr j’attend juste une reponse j’vais enclencher mon mode rage.,YES
NonSexiste,0.02072494,"Vous aussi faites comme @FlorianThauvin et partagez le prochain match des Bleues au Vélodrome 👌 https://twitter.com/florianthauvin/status/948892739395051521,OK de la main,Ballon de football",NO
NonSexiste,0.06817148,"L'Allemagne à tout compris Angela Merkel et Emmanuel Macron, vivent leur premier désaccord. Il est deja loin le binôme Merkel-Hollande prônant la paix avant tout. https://twitter.com/nathalieguibert/status/984421928558579714,Drapeau de l'Allemagne",NO
Sexiste-reportage,0.14429577,"La femme vue par l'armée suisse, dans le magazine armee.ch. Pour 2018, je lui souhaite d'investir un peu moins dans les armes et un peu plus dans des spécialistes en communication... @schweizerarmee #sexisme #armee pic.twitter.com/YqUZvBPeWF",NO
NonSexiste,0.08004235,"Qd Theresa May perdait sa majorité absolue au Parlement britannique, la meute médiatique s'empressait d'hurler à l'échec cuisant... Mais qd Angela Merkel ne peut même plus former un gouvernement en Allemagne, la meute semble moins enragée. Brexit or not : 2 poids, 2 mesures... pic.twitter.com/5zHRFmV1fD",NO
NonSexiste,0.1798404,@PayeTaShnek #payetashnek ne supporte pas la contradiction et vous censure si vous écrivez quelque chose qui les contre-dit #penseeunique,NO
NonSexiste,0.25462922,"A tous ceux qui pensent que le sexisme et le machisme n'ont pas grand chose à voir avec les violences sexuelles (viol,...) &gt;&gt;2 minutes pour comprendre la pyramide du viol. #balancetonporc pic.twitter.com/0mxBuYQ0OR",NO
NonSexiste,0.20265625,"Practica francés con este artículo de opinión de Isabelle Carbonell 👉 “#balancetonporc est la version française du #MyHarveyWeinstein contre le harcèlement sexuel. Féministe et antisexiste militante, ce slogan au parfum de lynchage me met mal à l’aise” http://ow.ly/UjOt30iLbO4 pic.twitter.com/H2YNKpK9Z8,Index pointant vers la droite",YES
Sexiste-reportage,0.32020867,"Les mecs qui pensent que parce que t'es une fille tu peux pas comprendre/parler foot 🚮 tout simplement.,Symbole jeter les déchets ici",NO
Sexiste,0.11378009,"#AlerteEnlevement #Sexisme A force, il ne faut pas s'étonner que cette injustice fatigue au point d'en arriver là. Cessez cette oppression et ne soyez pas complices malgré vous de cette chasse à l'homme. Pour en savoir plus : https://rutube.ru/video/bd2dd2af4b18083c620eacf7448e0114/ pic.twitter.com/2qe5JThg3y",NO
NonSexiste,0.024260364,Une robe pas adaptée: leçon de style de Jean-Michel Aphatie à Aurore Bergé http://ebx.sh/2EVPUcN pic.twitter.com/OqwG18OpS8,NO
Sexiste,0.2028889,"Dites donc ma petite dame, concernant les partenaires sociaux quand est'il des ordonnances concernant la SNCF. Il faut peut-être balayer devant votre porte, perso, je suis allergique a la poussière qui s'accumule.",YES
Sexiste-reportage,0.025556687,Je souhaite de tout coeur qu’il reçoive une sentence exemplaire pour envoyer le BON SIGNAL. #MoiAussi https://twitter.com/genevievegaron/status/939149257109487617,NO
Sexiste-reportage,0.28312725,"« Comme les mecs ont des capotes dans les poches, vous les filles devriez toujours avoir des tickets de consentement sur vous avec un stylo » #brevedeTgv #BalanceTonPorc #consentement",NO
Sexiste-reportage,0.2854699,Besoin d'un grand nettoyage anti-harceleurs dans les partis politiques @MRC_France @lesteclair #balancetonporc,NO
Sexiste-reportage,0.4269174,"Quand je lis les réactions au sujet de la tenue d'@auroreberge, je me dis qu'il nous reste encore pas mal de porcs a balancer! #slt",NO
NonSexiste,0.08637348,«#MoiAussi changerait les rapports» par @cmontambeault via @JdeMontreal «Ça ne veut pas dire que les hommes doivent arrêter de draguer» «Ils doivent juste apprendre la différence entre séduire et être creepy !» http://www.journaldemontreal.com/2018/01/20/moiaussi-changerait-les-rapports,NO
NonSexiste,0.039935954,Les lords infligent un nouveau et lourd camouflet à Theresa May sur le #brexit https://www.20minutes.fr/monde/2263959-20180430-brexit-lords-donnent-parlement-britannique-droit-bloquer-brexit-accord,NO
NonSexiste,0.08795626,#Balancetonporc : la journaliste Sandra Muller lève des fonds http://bit.ly/2Dvnmt1 pic.twitter.com/l35f4rNYdu,NO
NonSexiste,0.18554166,"GRAND FORMAT. Beaucoup ont encore peur : après avoir balancé leur porc, cinq femmes font le bilan du mouvement #balancetonporc https://www.francetvinfo.fr/culture/cinema/affaire-harvey-weinstein/grand-format-beaucoup-ont-encore-peur-apres-avoir-balance-leur-porc-cinq-femmes-font-le-bilan-du-mouvement_2633288.html pic.twitter.com/XWMoLr89WW",NO
NonSexiste,0.075294,Agressions sexuelles: le «modèle de Philadelphie» expliqué par sa pionnière | Par @MathildeRoy #moiaussi #EtMaintenant #TLMEP http://lactualite.com/societe/2018/01/12/carol-tracy-enquetes-revues-et-corrigees/,NO
Sexiste-reportage,0.3625127,Le mec il tue sa femme et il assiste à L'Enterrement en faisant le mari inconsolable mdr.. Le niveau au dessus ce sont les mecs qui sont Loup-Garou mais qui jurent sur La Mecque que ce n'est pas eux. https://twitter.com/BFMTV/status/958414039129972736,NO
Sexiste-reportage,0.06896287,"Mais oui, mec. Klaxonne moi, j'adore ça.. #payetashnek",NO
Sexiste-reportage,0.15158679,[TW VIOL] Vous avez le droit de ne pas en avoir envie et votre partenaire DOIT l'entendre et le respecter. #balancetonporc pic.twitter.com/jwIvdww4E3,NO
NonSexiste,0.0002002716,"A peine installé, le gouvernement allemand de coalition difficilement mis sur pied par Angela Merkel tangue déjà en raison d'une discorde sur l'immigration, augurant d'un dernier mandat difficile pour la chancelière.",NO
NonSexiste,0.056263726,Le milieu du jazz n'est pas épargné par le sexisme http://bit.ly/2DvUm4x,NO
Sexiste-reportage,0.3317266,Typique du #sexiste #harceleur,YES
NonSexiste,0.10566349,"VIDÉO 🎬 - Oui à la libération de la parole, non à la récupération, dit Richard Malka. Je suis pour que la beaufitude des hommes régresse #BalanceTonPorc #GGRMC 👉 http://bit.ly/2DzC821 pic.twitter.com/2LTPoVBm8L🎬👉👉👉,Clap de cinéma,Index pointant vers la droite,Index pointant vers la droite,Index pointant vers la droite",NO
Sexiste-reportage,0.147767,#ReconnaisCommeTrump Je reconnais cette affiche comme étant extrêmement #sexiste ! C'est une #honte de voir ça en 2017. pic.twitter.com/lCkBeZRcpB,YES
Sexiste-reportage,0.36043653,"Quand on est de tradition catholique, pas nécessairement catholique, on ne peut pas critiquer l'#islam, on est né sexiste et on va mourir #sexiste. #polqc https://twitter.com/YvesBoisvert/status/941741056302944256,Pouce levé,Applaudissements,Visage tout fou",NO
NonSexiste,0.10783285,#Rediff La femme qui accuse Gérald Darmanin de viol nie vouloir lui nuire http://bit.ly/2BA7H6P pic.twitter.com/XwcOIyNKTn,NO
Sexiste-reportage,0.09828771,"Lamentable déferlement de propos sexistes et misogynes à l’encontre de notre collègue @auroreberge suite à son passage dans #SLT. N’en déplaise à certains, une femme a le droit de s’habiller comme elle le souhaite, sans avoir à subir de tels commentaires ou se justifier.",YES
Sexiste,0.39441586,Martial il est guadeloupéen me dites pas qu'avec ses millions il aurait pas pu taffer une guadeloupéenne bien gechar et s'en faire une autre juste après mais non lui il va mettre enceinte 2 chiffons mdr Samantha et Mélanie,NO
NonSexiste,0.20312156,"Merci à Christiane Taubira, merci d’être aussi courageuse et de tenir tête aux idiots qui souhaitent nous faire peur et nous faire taire. Merci de défendre les plus faibles. @ChTaubira💕,Deux cœurs",NO
NonSexiste,0.15600902,Il est pas en prison pour viol lui ?,NO
NonSexiste,0.0051520853,"Main Kuch Bhi Kar Sakti Hoon, la série qui a changé (un peu) les comportements et les croyances en matière d'égalité homme-femme en zone rurale | #Inde http://www.indiaspend.com/cover-story/how-a-tv-serial-watched-by-400-million-changed-gender-beliefs-in-rural-india-75282",NO
